Built target mpibenchmark
Built target mpibenchmark
[ 48%] Built target mpibenchmark
[ 64%] Built target mpibenchPredNreps
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchPredNreps
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 64%] Built target mpibenchmark
[ 65%] Built target mpibenchmark
[ 65%] Built target mpibenchmark
[ 97%] Built target mpibenchPredNreps
[ 97%] Built target nrep_pred
[ 97%] Built target nrep_pred
Built target mpibenchPredNreps
Built target mpibenchPredNreps
Built target mpibenchPredNreps
Built target mpibenchPredNreps
[ 86%] Built target mpibenchPredNreps
[ 81%] Built target mpibenchPredNreps
[ 84%] Built target verify_clock
[ 84%] Built target mpibenchPredNreps
[ 84%] Built target mpibenchPredNreps
[ 84%] Built target mpibenchPredNreps
[ 84%] Built target mpibenchPredNreps
[ 84%] Built target mpibenchPredNreps
[ 83%] Built target verify_clock
[ 75%] Built target mpibenchPredNreps
[ 27%] Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target mpibenchmark
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target nrep_pred
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target mpibenchPredNreps
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target verify_clock
Built target nrep_pred
Built target verify_clock
#Command-line arguments:  /home/thesis/steiner/reprompi/./bin/mpibenchmark --calls-list=MPI_Bcast,MPI_Alltoall,MPI_Allreduce --msizes-list=1,4,16,128,1024,10240,102400,1024000 --nrep=20 -v
#MPI calls:
#	MPI_Bcast
#	MPI_Alltoall
#	MPI_Allreduce
#Message sizes:
#	1
#	4
#	16
#	128
#	1024
#	10240
#	102400
#	1024000
#@operation=MPI_BOR
#@datatype=MPI_BYTE
#@datatype_extent_bytes=1
#@datatype_size_bytes=1
#@root_proc=0
#@reproMPIcommitSHA1=00325471f9a39c5ffc35796f360fb02838cbef84
#@nprocs=16
#@clocktype=local
#@clock=MPI_Wtime
#@sync=MPI_Barrier
#@nrep=20
process                                               test       nrep        count loc_tstart_sec   loc_tend_sec 
      5                                       MPI_Alltoall          6       102400 116757.8164922060 116757.8168948790
      5                                       MPI_Alltoall          7       102400 116757.8169069960 116757.8173223940
      5                                       MPI_Alltoall          8       102400 116757.8173334370 116757.8177438100
      5                                       MPI_Alltoall          9       102400 116757.8177542220 116757.8181684410
      5                                       MPI_Alltoall         10       102400 116757.8181759640 116757.8185827210
      5                                       MPI_Alltoall         11       102400 116757.8185863960 116757.8189948990
      5                                       MPI_Alltoall         12       102400 116757.8190035700 116757.8194007450
      5                                       MPI_Alltoall         13       102400 116757.8194185610 116757.8198270090
      5                                       MPI_Alltoall         14       102400 116757.8198379820 116757.8202320540
      5                                       MPI_Alltoall         15       102400 116757.8202555500 116757.8206588600
      5                                       MPI_Alltoall         16       102400 116757.8206746410 116757.8210814920
      5                                       MPI_Alltoall         17       102400 116757.8210894160 116757.8214959550
      5                                       MPI_Alltoall         18       102400 116757.8215073410 116757.8219133400
      5                                       MPI_Alltoall         19       102400 116757.8219252000 116757.8223293760
      6                                       MPI_Alltoall          0       102400 116762.5460319110 116762.5483854870
      6                                       MPI_Alltoall          1       102400 116762.5484026770 116762.5495031570
      6                                       MPI_Alltoall          2       102400 116762.5495656210 116762.5504396130
      6                                       MPI_Alltoall          3       102400 116762.5504573190 116762.5508661900
      6                                       MPI_Alltoall          4       102400 116762.5508802280 116762.5512845420
      6                                       MPI_Alltoall          5       102400 116762.5513013440 116762.5517072980
      6                                       MPI_Alltoall          6       102400 116762.5517193060 116762.5521234560
      6                                       MPI_Alltoall          7       102400 116762.5521357250 116762.5525535540
      6                                       MPI_Alltoall          8       102400 116762.5525595740 116762.5529690760
      6                                       MPI_Alltoall          9       102400 116762.5529828520 116762.5533888230
      6                                       MPI_Alltoall         10       102400 116762.5534036560 116762.5538013570
      6                                       MPI_Alltoall         11       102400 116762.5538144940 116762.5542217510
      6                                       MPI_Alltoall         12       102400 116762.5542304720 116762.5546272650
      6                                       MPI_Alltoall         13       102400 116762.5546462810 116762.5550511510
      6                                       MPI_Alltoall         14       102400 116762.5550654870 116762.5554592950
      6                                       MPI_Alltoall         15       102400 116762.5554839690 116762.5558901200
      6                                       MPI_Alltoall         16       102400 116762.5559021600 116762.5563050730
      6                                       MPI_Alltoall         17       102400 116762.5563168220 116762.5567166290
      6                                       MPI_Alltoall         18       102400 116762.5567353470 116762.5571387660
      6                                       MPI_Alltoall         19       102400 116762.5571528610 116762.5575606660
      7                                       MPI_Alltoall          0       102400 116761.0098063060 116761.0121330780
      7                                       MPI_Alltoall          1       102400 116761.0121778390 116761.0132812720
      7                                       MPI_Alltoall          2       102400 116761.0133414550 116761.0141711300
      7                                       MPI_Alltoall          3       102400 116761.0142323920 116761.0146431910
      7                                       MPI_Alltoall          4       102400 116761.0146548100 116761.0150574600
      7                                       MPI_Alltoall          5       102400 116761.0150752170 116761.0154806150
      7                                       MPI_Alltoall          6       102400 116761.0154941810 116761.0159040630
      7                                       MPI_Alltoall          7       102400 116761.0159097800 116761.0163276400
      7                                       MPI_Alltoall          8       102400 116761.0163346380 116761.0167446100
      7                                       MPI_Alltoall          9       102400 116761.0167570690 116761.0171671590
      7                                       MPI_Alltoall         10       102400 116761.0171788960 116761.0175752830
      7                                       MPI_Alltoall         11       102400 116761.0175890980 116761.0180022690
      7                                       MPI_Alltoall         12       102400 116761.0180052350 116761.0184010970
      7                                       MPI_Alltoall         13       102400 116761.0184212630 116761.0188317510
      7                                       MPI_Alltoall         14       102400 116761.0188409460 116761.0192391440
      7                                       MPI_Alltoall         15       102400 116761.0192585420 116761.0196650380
      7                                       MPI_Alltoall         16       102400 116761.0196775440 116761.0200800290
      7                                       MPI_Alltoall         17       102400 116761.0200922230 116761.0204969090
      7                                       MPI_Alltoall         18       102400 116761.0205100970 116761.0209166010
      7                                       MPI_Alltoall         19       102400 116761.0209280010 116761.0213348000
      8                                       MPI_Alltoall          0       102400 116776.2570856970 116776.2594470300
      8                                       MPI_Alltoall          1       102400 116776.2594565780 116776.2605718110
      8                                       MPI_Alltoall          2       102400 116776.2606197960 116776.2614561710
      8                                       MPI_Alltoall          3       102400 116776.2615099090 116776.2619268040
      8                                       MPI_Alltoall          4       102400 116776.2619304260 116776.2623395220
      8                                       MPI_Alltoall          5       102400 116776.2623532580 116776.2627633030
      8                                       MPI_Alltoall          6       102400 116776.2627730260 116776.2631801050
      8                                       MPI_Alltoall          7       102400 116776.2631874580 116776.2636058110
      8                                       MPI_Alltoall          8       102400 116776.2636128500 116776.2640287440
      8                                       MPI_Alltoall          9       102400 116776.2640345370 116776.2644516110
      8                                       MPI_Alltoall         10       102400 116776.2644554920 116776.2648585160
      8                                       MPI_Alltoall         11       102400 116776.2648673160 116776.2652778620
      8                                       MPI_Alltoall         12       102400 116776.2652857340 116776.2656853670
      8                                       MPI_Alltoall         13       102400 116776.2656987630 116776.2661080080
      8                                       MPI_Alltoall         14       102400 116776.2661181020 116776.2665227690
      8                                       MPI_Alltoall         15       102400 116776.2665358210 116776.2669489080
      8                                       MPI_Alltoall         16       102400 116776.2669542140 116776.2673630450
      8                                       MPI_Alltoall         17       102400 116776.2673688450 116776.2677810490
      8                                       MPI_Alltoall         18       102400 116776.2677876800 116776.2682007840
      8                                       MPI_Alltoall         19       102400 116776.2682043530 116776.2686182660
      9                                       MPI_Alltoall          0       102400 116773.4626213620 116773.4649384870
      9                                       MPI_Alltoall          1       102400 116773.4649933220 116773.4661048780
      9                                       MPI_Alltoall          2       102400 116773.4661569240 116773.4669927590
      9                                       MPI_Alltoall          3       102400 116773.4670460710 116773.4674637180
      9                                       MPI_Alltoall          4       102400 116773.4674678290 116773.4678765660
      9                                       MPI_Alltoall          5       102400 116773.4678889510 116773.4683002630
      9                                       MPI_Alltoall          6       102400 116773.4683088640 116773.4687122120
      9                                       MPI_Alltoall          7       102400 116773.4687239380 116773.4691383190
      9                                       MPI_Alltoall          8       102400 116773.4691498500 116773.4695575860
      9                                       MPI_Alltoall          9       102400 116773.4695703720 116773.4699804910
      9                                       MPI_Alltoall         10       102400 116773.4699918740 116773.4703956670
      9                                       MPI_Alltoall         11       102400 116773.4704032210 116773.4708082910
      9                                       MPI_Alltoall         12       102400 116773.4708220400 116773.4712224460
      9                                       MPI_Alltoall         13       102400 116773.4712353960 116773.4716418910
      9                                       MPI_Alltoall         14       102400 116773.4716546400 116773.4720519260
      9                                       MPI_Alltoall         15       102400 116773.4720721730 116773.4724775420
      9                                       MPI_Alltoall         16       102400 116773.4724913190 116773.4729003800
      9                                       MPI_Alltoall         17       102400 116773.4729061440 116773.4733105490
      9                                       MPI_Alltoall         18       102400 116773.4733239610 116773.4737304150
      9                                       MPI_Alltoall         19       102400 116773.4737409390 116773.4741498100
     10                                       MPI_Alltoall          0       102400 116776.0716187420 116776.0739629650
     10                                       MPI_Alltoall          1       102400 116776.0739893350 116776.0751077320
     10                                       MPI_Alltoall          2       102400 116776.0751542220 116776.0760195850
     10                                       MPI_Alltoall          3       102400 116776.0760440400 116776.0764581540
     10                                       MPI_Alltoall          4       102400 116776.0764649390 116776.0768718310
     10                                       MPI_Alltoall          5       102400 116776.0768879250 116776.0772941370
     10                                       MPI_Alltoall          6       102400 116776.0773059250 116776.0777110260
     10                                       MPI_Alltoall          7       102400 116776.0777220830 116776.0781410530
     10                                       MPI_Alltoall          8       102400 116776.0781462390 116776.0785585410
     10                                       MPI_Alltoall          9       102400 116776.0785695290 116776.0789743690
     10                                       MPI_Alltoall         10       102400 116776.0789895570 116776.0793898590
     10                                       MPI_Alltoall         11       102400 116776.0794026930 116776.0798108630
     10                                       MPI_Alltoall         12       102400 116776.0798184910 116776.0802177540
     10                                       MPI_Alltoall         13       102400 116776.0802329700 116776.0806444080
     10                                       MPI_Alltoall         14       102400 116776.0806522000 116776.0810514390
     10                                       MPI_Alltoall         15       102400 116776.0810704070 116776.0814767810
     10                                       MPI_Alltoall         16       102400 116776.0814887870 116776.0818933510
     10                                       MPI_Alltoall         17       102400 116776.0819035750 116776.0823096260
     10                                       MPI_Alltoall         18       102400 116776.0823220580 116776.0827280030
     10                                       MPI_Alltoall         19       102400 116776.0827389690 116776.0831504950
     11                                       MPI_Alltoall          0       102400 116775.5840477760 116775.5863452700
     11                                       MPI_Alltoall          1       102400 116775.5864194250 116775.5874969830
     11                                       MPI_Alltoall          2       102400 116775.5875848150 116775.5884518240
     11                                       MPI_Alltoall          3       102400 116775.5884737820 116775.5888839930
     11                                       MPI_Alltoall          4       102400 116775.5888945080 116775.5892977040
     11                                       MPI_Alltoall          5       102400 116775.5893166840 116775.5897257360
     11                                       MPI_Alltoall          6       102400 116775.5897354950 116775.5901435270
     11                                       MPI_Alltoall          7       102400 116775.5901511030 116775.5905659530
     11                                       MPI_Alltoall          8       102400 116775.5905756530 116775.5909910030
     11                                       MPI_Alltoall          9       102400 116775.5909984170 116775.5914008730
     11                                       MPI_Alltoall         10       102400 116775.5914195110 116775.5918193400
     11                                       MPI_Alltoall         11       102400 116775.5918313190 116775.5922340320
     11                                       MPI_Alltoall         12       102400 116775.5922480280 116775.5926502460
     11                                       MPI_Alltoall         13       102400 116775.5926627260 116775.5930699290
     11                                       MPI_Alltoall         14       102400 116775.5930822710 116775.5934806700
     11                                       MPI_Alltoall         15       102400 116775.5934998750 116775.5939093220
     11                                       MPI_Alltoall         16       102400 116775.5939189690 116775.5943245390
     11                                       MPI_Alltoall         17       102400 116775.5943336950 116775.5947429380
     11                                       MPI_Alltoall         18       102400 116775.5947515700 116775.5951571090
     11                                       MPI_Alltoall         19       102400 116775.5951684520 116775.5955829110
     12                                       MPI_Alltoall          0       102400 116756.7505614820 116756.7528991080
     12                                       MPI_Alltoall          1       102400 116756.7529340470 116756.7540468230
     12                                       MPI_Alltoall          2       102400 116756.7540952670 116756.7549678090
     12                                       MPI_Alltoall          3       102400 116756.7549870330 116756.7553962080
     12                                       MPI_Alltoall          4       102400 116756.7554074910 116756.7558125940
     12                                       MPI_Alltoall          5       102400 116756.7558302810 116756.7562430690
     12                                       MPI_Alltoall          6       102400 116756.7562484400 116756.7566561870
     12                                       MPI_Alltoall          7       102400 116756.7566628470 116756.7570800050
     12                                       MPI_Alltoall          8       102400 116756.7571009710 116756.7575027550
     12                                       MPI_Alltoall          9       102400 116756.7575099580 116756.7579175940
     12                                       MPI_Alltoall         10       102400 116756.7579322000 116756.7583366660
     12                                       MPI_Alltoall         11       102400 116756.7583429480 116756.7587463890
     12                                       MPI_Alltoall         12       102400 116756.7587611290 116756.7591604840
     12                                       MPI_Alltoall         13       102400 116756.7591757060 116756.7595821780
     12                                       MPI_Alltoall         14       102400 116756.7595947340 116756.7599973250
     12                                       MPI_Alltoall         15       102400 116756.7600130220 116756.7604202780
     12                                       MPI_Alltoall         16       102400 116756.7604313420 116756.7608416950
     12                                       MPI_Alltoall         17       102400 116756.7608449160 116756.7612600260
     12                                       MPI_Alltoall         18       102400 116756.7612633170 116756.7616719020
     12                                       MPI_Alltoall         19       102400 116756.7616804580 116756.7620920430
     13                                       MPI_Alltoall          0       102400 116776.0644425110 116776.0667828770
     13                                       MPI_Alltoall          1       102400 116776.0668160800 116776.0678898070
     13                                       MPI_Alltoall          2       102400 116776.0679778750 116776.0688531170
     13                                       MPI_Alltoall          3       102400 116776.0688687560 116776.0692797850
     13                                       MPI_Alltoall          4       102400 116776.0692906230 116776.0696984190
     13                                       MPI_Alltoall          5       102400 116776.0697116330 116776.0701200690
     13                                       MPI_Alltoall          6       102400 116776.0701298060 116776.0705418720
     13                                       MPI_Alltoall          7       102400 116776.0705449000 116776.0709653440
     13                                       MPI_Alltoall          8       102400 116776.0709728250 116776.0713886290
     13                                       MPI_Alltoall          9       102400 116776.0713917970 116776.0718034580
     13                                       MPI_Alltoall         10       102400 116776.0718145920 116776.0722143560
     13                                       MPI_Alltoall         11       102400 116776.0722254260 116776.0726322340
     13                                       MPI_Alltoall         12       102400 116776.0726429170 116776.0730456350
     13                                       MPI_Alltoall         13       102400 116776.0730578810 116776.0734605170
     13                                       MPI_Alltoall         14       102400 116776.0734772610 116776.0738831250
     13                                       MPI_Alltoall         15       102400 116776.0738949070 116776.0743004820
     13                                       MPI_Alltoall         16       102400 116776.0743139620 116776.0747191440
     13                                       MPI_Alltoall         17       102400 116776.0747270600 116776.0751382850
     13                                       MPI_Alltoall         18       102400 116776.0751449410 116776.0755591480
     13                                       MPI_Alltoall         19       102400 116776.0755627850 116776.0759740730
     14                                       MPI_Alltoall          0       102400 116753.5100069320 116753.5123161510
     14                                       MPI_Alltoall          1       102400 116753.5123792850 116753.5134894740
     14                                       MPI_Alltoall          2       102400 116753.5135423470 116753.5144167320
     14                                       MPI_Alltoall          3       102400 116753.5144339090 116753.5148488270
     14                                       MPI_Alltoall          4       102400 116753.5148548500 116753.5152606920
     14                                       MPI_Alltoall          5       102400 116753.5152780620 116753.5156867950
     14                                       MPI_Alltoall          6       102400 116753.5156941430 116753.5161043090
     14                                       MPI_Alltoall          7       102400 116753.5161102830 116753.5165256150
     14                                       MPI_Alltoall          8       102400 116753.5165361950 116753.5169485180
     14                                       MPI_Alltoall          9       102400 116753.5169575340 116753.5173691890
     14                                       MPI_Alltoall         10       102400 116753.5173794460 116753.5177814710
     14                                       MPI_Alltoall         11       102400 116753.5177914350 116753.5181963030
     14                                       MPI_Alltoall         12       102400 116753.5182068850 116753.5186144440
     14                                       MPI_Alltoall         13       102400 116753.5186228500 116753.5190234710
     14                                       MPI_Alltoall         14       102400 116753.5190421020 116753.5194429580
     14                                       MPI_Alltoall         15       102400 116753.5194606190 116753.5198628390
     14                                       MPI_Alltoall         16       102400 116753.5198787850 116753.5202829030
     14                                       MPI_Alltoall         17       102400 116753.5202917750 116753.5207010940
     14                                       MPI_Alltoall         18       102400 116753.5207103070 116753.5211192660
     14                                       MPI_Alltoall         19       102400 116753.5211277320 116753.5215378760
     15                                       MPI_Alltoall          0       102400 116746.8768868300 116746.8792086410
     15                                       MPI_Alltoall          1       102400 116746.8792598420 116746.8803317450
     15                                       MPI_Alltoall          2       102400 116746.8804235720 116746.8813006070
     15                                       MPI_Alltoall          3       102400 116746.8813143670 116746.8817246740
     15                                       MPI_Alltoall          4       102400 116746.8817349720 116746.8821433610
     15                                       MPI_Alltoall          5       102400 116746.8821572720 116746.8825711150
     15                                       MPI_Alltoall          6       102400 116746.8825743830 116746.8829818920
     15                                       MPI_Alltoall          7       102400 116746.8829903100 116746.8834037600
     15                                       MPI_Alltoall          8       102400 116746.8834166060 116746.8838270310
     15                                       MPI_Alltoall          9       102400 116746.8838372830 116746.8842535180
     15                                       MPI_Alltoall         10       102400 116746.8842601580 116746.8846650760
     15                                       MPI_Alltoall         11       102400 116746.8846710740 116746.8850798190
     15                                       MPI_Alltoall         12       102400 116746.8850870800 116746.8854901450
     15                                       MPI_Alltoall         13       102400 116746.8855031940 116746.8859086910
     15                                       MPI_Alltoall         14       102400 116746.8859229500 116746.8863261310
     15                                       MPI_Alltoall         15       102400 116746.8863405250 116746.8867453870
     15                                       MPI_Alltoall         16       102400 116746.8867594670 116746.8871607470
     15                                       MPI_Alltoall         17       102400 116746.8871724860 116746.8875770080
     15                                       MPI_Alltoall         18       102400 116746.8875904050 116746.8879963480
     15                                       MPI_Alltoall         19       102400 116746.8880082960 116746.8884157630
      0                                      MPI_Allreduce          0       102400 116784.3429051860 116784.3431077590
      0                                      MPI_Allreduce          1       102400 116784.3431128260 116784.3433028170
      0                                      MPI_Allreduce          2       102400 116784.3433105160 116784.3434997370
      0                                      MPI_Allreduce          3       102400 116784.3435129380 116784.3437055280
      0                                      MPI_Allreduce          4       102400 116784.3437106420 116784.3439010020
      0                                      MPI_Allreduce          5       102400 116784.3439070390 116784.3441062590
      0                                      MPI_Allreduce          6       102400 116784.3441120580 116784.3443052360
      0                                      MPI_Allreduce          7       102400 116784.3443116360 116784.3445051610
      0                                      MPI_Allreduce          8       102400 116784.3445239070 116784.3447148770
      0                                      MPI_Allreduce          9       102400 116784.3447225250 116784.3449129970
      0                                      MPI_Allreduce         10       102400 116784.3449195660 116784.3451169000
      0                                      MPI_Allreduce         11       102400 116784.3451236370 116784.3453241160
      0                                      MPI_Allreduce         12       102400 116784.3453318920 116784.3455462340
      0                                      MPI_Allreduce         13       102400 116784.3455596020 116784.3457499470
      0                                      MPI_Allreduce         14       102400 116784.3457594620 116784.3459508380
      0                                      MPI_Allreduce         15       102400 116784.3459559240 116784.3461457310
      0                                      MPI_Allreduce         16       102400 116784.3461534290 116784.3463457170
      0                                      MPI_Allreduce         17       102400 116784.3463499600 116784.3465409760
      0                                      MPI_Allreduce         18       102400 116784.3465475090 116784.3467428350
      0                                      MPI_Allreduce         19       102400 116784.3467511370 116784.3469410910
      1                                      MPI_Allreduce          0       102400 116747.3182833480 116747.3184842220
      1                                      MPI_Allreduce          1       102400 116747.3184892180 116747.3186802020
      1                                      MPI_Allreduce          2       102400 116747.3186882880 116747.3188874380
      1                                      MPI_Allreduce          3       102400 116747.3188904350 116747.3190810680
      1                                      MPI_Allreduce          4       102400 116747.3190886540 116747.3192798750
      1                                      MPI_Allreduce          5       102400 116747.3192839230 116747.3194838490
      1                                      MPI_Allreduce          6       102400 116747.3194897320 116747.3196804270
      1                                      MPI_Allreduce          7       102400 116747.3196906970 116747.3198840680
      1                                      MPI_Allreduce          8       102400 116747.3199027070 116747.3200933690
      1                                      MPI_Allreduce          9       102400 116747.3200996200 116747.3202881400
      1                                      MPI_Allreduce         10       102400 116747.3202961320 116747.3204865640
      1                                      MPI_Allreduce         11       102400 116747.3205018280 116747.3206995010
      1                                      MPI_Allreduce         12       102400 116747.3207100890 116747.3209216170
      1                                      MPI_Allreduce         13       102400 116747.3209380420 116747.3211287050
      1                                      MPI_Allreduce         14       102400 116747.3211357610 116747.3213261850
      1                                      MPI_Allreduce         15       102400 116747.3213340470 116747.3215237920
      1                                      MPI_Allreduce         16       102400 116747.3215300480 116747.3217213710
      1                                      MPI_Allreduce         17       102400 116747.3217282250 116747.3219199060
      1                                      MPI_Allreduce         18       102400 116747.3219236870 116747.3221208450
      1                                      MPI_Allreduce         19       102400 116747.3221294870 116747.3223199910
      2                                      MPI_Allreduce          0       102400 116749.0285012570 116749.0287023860
      2                                      MPI_Allreduce          1       102400 116749.0287073280 116749.0288996490
      2                                      MPI_Allreduce          2       102400 116749.0289052380 116749.0290964760
      2                                      MPI_Allreduce          3       102400 116749.0291091770 116749.0293000640
      2                                      MPI_Allreduce          4       102400 116749.0293066500 116749.0294954230
      2                                      MPI_Allreduce          5       102400 116749.0295034290 116749.0297034660
      2                                      MPI_Allreduce          6       102400 116749.0297084520 116749.0298988970
      2                                      MPI_Allreduce          7       102400 116749.0299071860 116749.0301025830
      2                                      MPI_Allreduce          8       102400 116749.0301188110 116749.0303094200
      2                                      MPI_Allreduce          9       102400 116749.0303168020 116749.0305068130
      2                                      MPI_Allreduce         10       102400 116749.0305147740 116749.0307059440
      2                                      MPI_Allreduce         11       102400 116749.0307185420 116749.0309189040
      2                                      MPI_Allreduce         12       102400 116749.0309273080 116749.0311285860
      2                                      MPI_Allreduce         13       102400 116749.0311548790 116749.0313474060
      2                                      MPI_Allreduce         14       102400 116749.0313550310 116749.0315459360
      2                                      MPI_Allreduce         15       102400 116749.0315508990 116749.0317423560
      2                                      MPI_Allreduce         16       102400 116749.0317490960 116749.0319408960
      2                                      MPI_Allreduce         17       102400 116749.0319450590 116749.0321362290
      2                                      MPI_Allreduce         18       102400 116749.0321431410 116749.0323400410
      2                                      MPI_Allreduce         19       102400 116749.0323461710 116749.0325363120
      3                                      MPI_Allreduce          0       102400 116754.0830665560 116754.0832681560
      3                                      MPI_Allreduce          1       102400 116754.0832713540 116754.0834616880
      3                                      MPI_Allreduce          2       102400 116754.0834696480 116754.0836617490
      3                                      MPI_Allreduce          3       102400 116754.0836727670 116754.0838648690
      3                                      MPI_Allreduce          4       102400 116754.0838717810 116754.0840605620
      3                                      MPI_Allreduce          5       102400 116754.0840670430 116754.0842655330
      3                                      MPI_Allreduce          6       102400 116754.0842715340 116754.0844648630
      3                                      MPI_Allreduce          7       102400 116754.0844718650 116754.0846681270
      3                                      MPI_Allreduce          8       102400 116754.0846841240 116754.0848750620
      3                                      MPI_Allreduce          9       102400 116754.0848806850 116754.0850722290
      3                                      MPI_Allreduce         10       102400 116754.0850776360 116754.0852681000
      3                                      MPI_Allreduce         11       102400 116754.0852832080 116754.0854837650
      3                                      MPI_Allreduce         12       102400 116754.0854915580 116754.0856941620
      3                                      MPI_Allreduce         13       102400 116754.0857192470 116754.0859125730
      3                                      MPI_Allreduce         14       102400 116754.0859183100 116754.0861077660
      3                                      MPI_Allreduce         15       102400 116754.0861158660 116754.0863076820
      3                                      MPI_Allreduce         16       102400 116754.0863125500 116754.0865033990
      3                                      MPI_Allreduce         17       102400 116754.0865104630 116754.0867020890
      3                                      MPI_Allreduce         18       102400 116754.0867064960 116754.0869043470
      3                                      MPI_Allreduce         19       102400 116754.0869108720 116754.0871019100
      4                                      MPI_Allreduce          0       102400 116754.8576434140 116754.8578404480
      4                                      MPI_Allreduce          1       102400 116754.8578521650 116754.8580416430
      4                                      MPI_Allreduce          2       102400 116754.8580500500 116754.8582387370
      4                                      MPI_Allreduce          3       102400 116754.8582524490 116754.8584455340
      4                                      MPI_Allreduce          4       102400 116754.8584490150 116754.8586394400
      4                                      MPI_Allreduce          5       102400 116754.8586454010 116754.8588453350
      4                                      MPI_Allreduce          6       102400 116754.8588502820 116754.8590415520
      4                                      MPI_Allreduce          7       102400 116754.8590512360 116754.8592468030
      4                                      MPI_Allreduce          8       102400 116754.8592616770 116754.8594519890
      4                                      MPI_Allreduce          9       102400 116754.8594606320 116754.8596491900
      4                                      MPI_Allreduce         10       102400 116754.8596575030 116754.8598485990
      4                                      MPI_Allreduce         11       102400 116754.8598617600 116754.8600641770
      4                                      MPI_Allreduce         12       102400 116754.8600699900 116754.8602737570
      4                                      MPI_Allreduce         13       102400 116754.8602974260 116754.8604921320
      4                                      MPI_Allreduce         14       102400 116754.8604970930 116754.8606881710
      4                                      MPI_Allreduce         15       102400 116754.8606946490 116754.8608845810
      4                                      MPI_Allreduce         16       102400 116754.8608923980 116754.8610841310
      4                                      MPI_Allreduce         17       102400 116754.8610883240 116754.8612798430
      4                                      MPI_Allreduce         18       102400 116754.8612856930 116754.8614848370
      4                                      MPI_Allreduce         19       102400 116754.8614890790 116754.8616795780
      5                                      MPI_Allreduce          0       102400 116757.8233916430 116757.8235889720
      5                                      MPI_Allreduce          1       102400 116757.8235983390 116757.8237894590
      5                                      MPI_Allreduce          2       102400 116757.8237975840 116757.8239873910
      5                                      MPI_Allreduce          3       102400 116757.8239998710 116757.8241911400
      5                                      MPI_Allreduce          4       102400 116757.8241970000 116757.8243879490
      5                                      MPI_Allreduce          5       102400 116757.8243918980 116757.8245941120
      5                                      MPI_Allreduce          6       102400 116757.8245990300 116757.8247896320
      5                                      MPI_Allreduce          7       102400 116757.8247999760 116757.8249964260
      5                                      MPI_Allreduce          8       102400 116757.8250103410 116757.8251998410
      5                                      MPI_Allreduce          9       102400 116757.8252071210 116757.8253976240
      5                                      MPI_Allreduce         10       102400 116757.8254039080 116757.8255970440
      5                                      MPI_Allreduce         11       102400 116757.8256093480 116757.8258120630
      5                                      MPI_Allreduce         12       102400 116757.8258176290 116757.8260219330
      5                                      MPI_Allreduce         13       102400 116757.8260453130 116757.8262406140
      5                                      MPI_Allreduce         14       102400 116757.8262434740 116757.8264359520
      5                                      MPI_Allreduce         15       102400 116757.8264426620 116757.8266330280
      5                                      MPI_Allreduce         16       102400 116757.8266386560 116757.8268291490
      5                                      MPI_Allreduce         17       102400 116757.8268360430 116757.8270287510
      5                                      MPI_Allreduce         18       102400 116757.8270320990 116757.8272321790
      5                                      MPI_Allreduce         19       102400 116757.8272370930 116757.8274280070
      6                                      MPI_Allreduce          0       102400 116762.5586184040 116762.5588138950
      6                                      MPI_Allreduce          1       102400 116762.5588254450 116762.5590181030
      6                                      MPI_Allreduce          2       102400 116762.5590239030 116762.5592123610
      6                                      MPI_Allreduce          3       102400 116762.5592276090 116762.5594170690
      6                                      MPI_Allreduce          4       102400 116762.5594238160 116762.5596129210
      6                                      MPI_Allreduce          5       102400 116762.5596204030 116762.5598104800
      6                                      MPI_Allreduce          6       102400 116762.5598250950 116762.5600174810
      6                                      MPI_Allreduce          7       102400 116762.5600255750 116762.5602248630
      6                                      MPI_Allreduce          8       102400 116762.5602354530 116762.5604279450
      6                                      MPI_Allreduce          9       102400 116762.5604339860 116762.5606258630
      6                                      MPI_Allreduce         10       102400 116762.5606314380 116762.5608251540
      6                                      MPI_Allreduce         11       102400 116762.5608352300 116762.5610411640
      6                                      MPI_Allreduce         12       102400 116762.5610439830 116762.5612496070
      6                                      MPI_Allreduce         13       102400 116762.5612715580 116762.5614624350
      6                                      MPI_Allreduce         14       102400 116762.5614714310 116762.5616648430
      6                                      MPI_Allreduce         15       102400 116762.5616690050 116762.5618597460
      6                                      MPI_Allreduce         16       102400 116762.5618669610 116762.5620577530
      6                                      MPI_Allreduce         17       102400 116762.5620624440 116762.5622541810
      6                                      MPI_Allreduce         18       102400 116762.5622600550 116762.5624602530
