#MPI calls:
#	MPI_Bcast
#	MPI_Alltoall
#	MPI_Allreduce
#Message sizes:
#	1
#	4
#	16
#	128
#	1024
#	10240
#	102400
#	1024000
#@operation=MPI.Op(Ptr{Nothing} @0x00007fa4c487b100, nothing)
#@datatype=UInt8
#@nrep=20
#@root_proc=0
#@nprocs=32
#@verbose=true
process                                               test       nrep        count           time
     12                                      MPI_Allreduce         13          128   0.0000057790
     12                                      MPI_Allreduce         14          128   0.0000053430
     12                                      MPI_Allreduce         15          128   0.0000063210
     12                                      MPI_Allreduce         16          128   0.0000083270
     12                                      MPI_Allreduce         17          128   0.0000093960
     12                                      MPI_Allreduce         18          128   0.0000095130
     12                                      MPI_Allreduce         19          128   0.0000097000
     12                                      MPI_Allreduce         20          128   0.0000093230
     13                                      MPI_Allreduce          1          128   0.0000228100
     13                                      MPI_Allreduce          2          128   0.0000093810
     13                                      MPI_Allreduce          3          128   0.0000096130
     13                                      MPI_Allreduce          4          128   0.0000107980
     13                                      MPI_Allreduce          5          128   0.0000095440
     13                                      MPI_Allreduce          6          128   0.0000079970
     13                                      MPI_Allreduce          7          128   0.0000076700
     13                                      MPI_Allreduce          8          128   0.0000095330
     13                                      MPI_Allreduce          9          128   0.0000109350
     13                                      MPI_Allreduce         10          128   0.0000116280
     13                                      MPI_Allreduce         11          128   0.0000093500
     13                                      MPI_Allreduce         12          128   0.0000112190
     13                                      MPI_Allreduce         13          128   0.0000099190
     13                                      MPI_Allreduce         14          128   0.0000129070
     13                                      MPI_Allreduce         15          128   0.0000093390
     13                                      MPI_Allreduce         16          128   0.0000082980
     13                                      MPI_Allreduce         17          128   0.0000079240
     13                                      MPI_Allreduce         18          128   0.0000080270
     13                                      MPI_Allreduce         19          128   0.0000095920
     13                                      MPI_Allreduce         20          128   0.0000095180
     14                                      MPI_Allreduce          1          128   0.0000211290
     14                                      MPI_Allreduce          2          128   0.0000084220
     14                                      MPI_Allreduce          3          128   0.0000080120
     14                                      MPI_Allreduce          4          128   0.0000095070
     14                                      MPI_Allreduce          5          128   0.0000075650
     14                                      MPI_Allreduce          6          128   0.0000066420
     14                                      MPI_Allreduce          7          128   0.0000066970
     14                                      MPI_Allreduce          8          128   0.0000090920
     14                                      MPI_Allreduce          9          128   0.0000100990
     14                                      MPI_Allreduce         10          128   0.0000103840
     14                                      MPI_Allreduce         11          128   0.0000105370
     14                                      MPI_Allreduce         12          128   0.0000091290
     14                                      MPI_Allreduce         13          128   0.0000081880
     14                                      MPI_Allreduce         14          128   0.0000092400
     14                                      MPI_Allreduce         15          128   0.0000069900
     14                                      MPI_Allreduce         16          128   0.0000085640
     14                                      MPI_Allreduce         17          128   0.0000093720
     14                                      MPI_Allreduce         18          128   0.0000099890
     14                                      MPI_Allreduce         19          128   0.0000106150
     14                                      MPI_Allreduce         20          128   0.0000114700
     15                                      MPI_Allreduce          1          128   0.0000248610
     15                                      MPI_Allreduce          2          128   0.0000099060
     15                                      MPI_Allreduce          3          128   0.0000105490
     15                                      MPI_Allreduce          4          128   0.0000107900
     15                                      MPI_Allreduce          5          128   0.0000089870
     15                                      MPI_Allreduce          6          128   0.0000088800
     15                                      MPI_Allreduce          7          128   0.0000086760
     15                                      MPI_Allreduce          8          128   0.0000093660
     15                                      MPI_Allreduce          9          128   0.0000095410
     15                                      MPI_Allreduce         10          128   0.0000101420
     15                                      MPI_Allreduce         11          128   0.0000073950
     15                                      MPI_Allreduce         12          128   0.0000096760
     15                                      MPI_Allreduce         13          128   0.0000086300
     15                                      MPI_Allreduce         14          128   0.0000116530
     15                                      MPI_Allreduce         15          128   0.0000077900
     15                                      MPI_Allreduce         16          128   0.0000073340
     15                                      MPI_Allreduce         17          128   0.0000071460
     15                                      MPI_Allreduce         18          128   0.0000073090
     15                                      MPI_Allreduce         19          128   0.0000076690
     15                                      MPI_Allreduce         20          128   0.0000084670
     16                                      MPI_Allreduce          1          128   0.0000207700
     16                                      MPI_Allreduce          2          128   0.0000083710
     16                                      MPI_Allreduce          3          128   0.0000096380
     16                                      MPI_Allreduce          4          128   0.0000115090
     16                                      MPI_Allreduce          5          128   0.0000083620
     16                                      MPI_Allreduce          6          128   0.0000078810
     16                                      MPI_Allreduce          7          128   0.0000078900
     16                                      MPI_Allreduce          8          128   0.0000071460
     16                                      MPI_Allreduce          9          128   0.0000084600
     16                                      MPI_Allreduce         10          128   0.0000077650
     16                                      MPI_Allreduce         11          128   0.0000087590
     16                                      MPI_Allreduce         12          128   0.0000069350
     16                                      MPI_Allreduce         13          128   0.0000072450
     16                                      MPI_Allreduce         14          128   0.0000063510
     16                                      MPI_Allreduce         15          128   0.0000058300
     16                                      MPI_Allreduce         16          128   0.0000076500
     16                                      MPI_Allreduce         17          128   0.0000086500
     16                                      MPI_Allreduce         18          128   0.0000085460
     16                                      MPI_Allreduce         19          128   0.0000095290
     16                                      MPI_Allreduce         20          128   0.0000095100
     17                                      MPI_Allreduce          1          128   0.0000242230
     17                                      MPI_Allreduce          2          128   0.0000092190
     17                                      MPI_Allreduce          3          128   0.0000078630
     17                                      MPI_Allreduce          4          128   0.0000071660
     17                                      MPI_Allreduce          5          128   0.0000089450
     17                                      MPI_Allreduce          6          128   0.0000102860
     17                                      MPI_Allreduce          7          128   0.0000100310
     17                                      MPI_Allreduce          8          128   0.0000102150
     17                                      MPI_Allreduce          9          128   0.0000096170
     17                                      MPI_Allreduce         10          128   0.0000113680
     17                                      MPI_Allreduce         11          128   0.0000097610
     17                                      MPI_Allreduce         12          128   0.0000109250
     17                                      MPI_Allreduce         13          128   0.0000116310
     17                                      MPI_Allreduce         14          128   0.0000154270
     17                                      MPI_Allreduce         15          128   0.0000121600
     17                                      MPI_Allreduce         16          128   0.0000098450
     17                                      MPI_Allreduce         17          128   0.0000092560
     17                                      MPI_Allreduce         18          128   0.0000082900
     17                                      MPI_Allreduce         19          128   0.0000078280
     17                                      MPI_Allreduce         20          128   0.0000089650
     18                                      MPI_Allreduce          1          128   0.0000220140
     18                                      MPI_Allreduce          2          128   0.0000084990
     18                                      MPI_Allreduce          3          128   0.0000072800
     18                                      MPI_Allreduce          4          128   0.0000089040
     18                                      MPI_Allreduce          5          128   0.0000084240
     18                                      MPI_Allreduce          6          128   0.0000089620
     18                                      MPI_Allreduce          7          128   0.0000087600
     18                                      MPI_Allreduce          8          128   0.0000089090
     18                                      MPI_Allreduce          9          128   0.0000080180
     18                                      MPI_Allreduce         10          128   0.0000097850
     18                                      MPI_Allreduce         11          128   0.0000095500
     18                                      MPI_Allreduce         12          128   0.0000101070
     18                                      MPI_Allreduce         13          128   0.0000087250
     18                                      MPI_Allreduce         14          128   0.0000110930
     18                                      MPI_Allreduce         15          128   0.0000098870
     18                                      MPI_Allreduce         16          128   0.0000104730
     18                                      MPI_Allreduce         17          128   0.0000105330
     18                                      MPI_Allreduce         18          128   0.0000096440
     18                                      MPI_Allreduce         19          128   0.0000102130
     18                                      MPI_Allreduce         20          128   0.0000116450
     19                                      MPI_Allreduce          1          128   0.0000247770
     19                                      MPI_Allreduce          2          128   0.0000094280
     19                                      MPI_Allreduce          3          128   0.0000098040
     19                                      MPI_Allreduce          4          128   0.0000084460
     19                                      MPI_Allreduce          5          128   0.0000105800
     19                                      MPI_Allreduce          6          128   0.0000110770
     19                                      MPI_Allreduce          7          128   0.0000104400
     19                                      MPI_Allreduce          8          128   0.0000098670
     19                                      MPI_Allreduce          9          128   0.0000082830
     19                                      MPI_Allreduce         10          128   0.0000097540
     19                                      MPI_Allreduce         11          128   0.0000075910
     19                                      MPI_Allreduce         12          128   0.0000090300
     19                                      MPI_Allreduce         13          128   0.0000093260
     19                                      MPI_Allreduce         14          128   0.0000140710
     19                                      MPI_Allreduce         15          128   0.0000108570
     19                                      MPI_Allreduce         16          128   0.0000088090
     19                                      MPI_Allreduce         17          128   0.0000087780
     19                                      MPI_Allreduce         18          128   0.0000073350
     19                                      MPI_Allreduce         19          128   0.0000063360
     19                                      MPI_Allreduce         20          128   0.0000078320
     20                                      MPI_Allreduce          1          128   0.0000237580
     20                                      MPI_Allreduce          2          128   0.0000084530
     20                                      MPI_Allreduce          3          128   0.0000090880
     20                                      MPI_Allreduce          4          128   0.0000084150
     20                                      MPI_Allreduce          5          128   0.0000087800
     20                                      MPI_Allreduce          6          128   0.0000098550
     20                                      MPI_Allreduce          7          128   0.0000102080
     20                                      MPI_Allreduce          8          128   0.0000097360
     20                                      MPI_Allreduce          9          128   0.0000066670
     20                                      MPI_Allreduce         10          128   0.0000065060
     20                                      MPI_Allreduce         11          128   0.0000081850
     20                                      MPI_Allreduce         12          128   0.0000083960
     20                                      MPI_Allreduce         13          128   0.0000082260
     20                                      MPI_Allreduce         14          128   0.0000090920
     20                                      MPI_Allreduce         15          128   0.0000082790
     20                                      MPI_Allreduce         16          128   0.0000096790
     20                                      MPI_Allreduce         17          128   0.0000103750
     20                                      MPI_Allreduce         18          128   0.0000088820
     20                                      MPI_Allreduce         19          128   0.0000083280
     20                                      MPI_Allreduce         20          128   0.0000076810
     21                                      MPI_Allreduce          1          128   0.0000242240
     21                                      MPI_Allreduce          2          128   0.0000094580
     21                                      MPI_Allreduce          3          128   0.0000094420
     21                                      MPI_Allreduce          4          128   0.0000085710
     21                                      MPI_Allreduce          5          128   0.0000081480
     21                                      MPI_Allreduce          6          128   0.0000088260
     21                                      MPI_Allreduce          7          128   0.0000084790
     21                                      MPI_Allreduce          8          128   0.0000087750
     21                                      MPI_Allreduce          9          128   0.0000084140
     21                                      MPI_Allreduce         10          128   0.0000092080
     21                                      MPI_Allreduce         11          128   0.0000081410
     21                                      MPI_Allreduce         12          128   0.0000104910
     21                                      MPI_Allreduce         13          128   0.0000122500
     21                                      MPI_Allreduce         14          128   0.0000153520
     21                                      MPI_Allreduce         15          128   0.0000116240
     21                                      MPI_Allreduce         16          128   0.0000098630
     21                                      MPI_Allreduce         17          128   0.0000081210
     21                                      MPI_Allreduce         18          128   0.0000071090
     21                                      MPI_Allreduce         19          128   0.0000079520
     21                                      MPI_Allreduce         20          128   0.0000086280
     22                                      MPI_Allreduce          1          128   0.0000225900
     22                                      MPI_Allreduce          2          128   0.0000090680
     22                                      MPI_Allreduce          3          128   0.0000083370
     22                                      MPI_Allreduce          4          128   0.0000082920
     22                                      MPI_Allreduce          5          128   0.0000072800
     22                                      MPI_Allreduce          6          128   0.0000075590
     22                                      MPI_Allreduce          7          128   0.0000072270
     22                                      MPI_Allreduce          8          128   0.0000082030
     22                                      MPI_Allreduce          9          128   0.0000069970
     22                                      MPI_Allreduce         10          128   0.0000073550
     22                                      MPI_Allreduce         11          128   0.0000084370
     22                                      MPI_Allreduce         12          128   0.0000087340
     22                                      MPI_Allreduce         13          128   0.0000100600
     22                                      MPI_Allreduce         14          128   0.0000114850
     22                                      MPI_Allreduce         15          128   0.0000096460
     22                                      MPI_Allreduce         16          128   0.0000091460
     22                                      MPI_Allreduce         17          128   0.0000091500
     22                                      MPI_Allreduce         18          128   0.0000086190
     22                                      MPI_Allreduce         19          128   0.0000092890
     22                                      MPI_Allreduce         20          128   0.0000116060
     23                                      MPI_Allreduce          1          128   0.0000261720
     23                                      MPI_Allreduce          2          128   0.0000102820
     23                                      MPI_Allreduce          3          128   0.0000100650
     23                                      MPI_Allreduce          4          128   0.0000090970
     23                                      MPI_Allreduce          5          128   0.0000084970
     23                                      MPI_Allreduce          6          128   0.0000098340
     23                                      MPI_Allreduce          7          128   0.0000095080
     23                                      MPI_Allreduce          8          128   0.0000086760
     23                                      MPI_Allreduce          9          128   0.0000068960
     23                                      MPI_Allreduce         10          128   0.0000075970
     23                                      MPI_Allreduce         11          128   0.0000062450
     23                                      MPI_Allreduce         12          128   0.0000090380
     23                                      MPI_Allreduce         13          128   0.0000096590
     23                                      MPI_Allreduce         14          128   0.0000140440
     23                                      MPI_Allreduce         15          128   0.0000103830
     23                                      MPI_Allreduce         16          128   0.0000082400
     23                                      MPI_Allreduce         17          128   0.0000068380
     23                                      MPI_Allreduce         18          128   0.0000062440
     23                                      MPI_Allreduce         19          128   0.0000066260
     23                                      MPI_Allreduce         20          128   0.0000076340
     24                                      MPI_Allreduce          1          128   0.0000243740
     24                                      MPI_Allreduce          2          128   0.0000083920
     24                                      MPI_Allreduce          3          128   0.0000097080
     24                                      MPI_Allreduce          4          128   0.0000091860
     24                                      MPI_Allreduce          5          128   0.0000075720
     24                                      MPI_Allreduce          6          128   0.0000081970
     24                                      MPI_Allreduce          7          128   0.0000088230
     24                                      MPI_Allreduce          8          128   0.0000073940
     24                                      MPI_Allreduce          9          128   0.0000058700
     24                                      MPI_Allreduce         10          128   0.0000056910
     24                                      MPI_Allreduce         11          128   0.0000074860
     24                                      MPI_Allreduce         12          128   0.0000069690
     24                                      MPI_Allreduce         13          128   0.0000081430
     24                                      MPI_Allreduce         14          128   0.0000099500
     24                                      MPI_Allreduce         15          128   0.0000077960
     24                                      MPI_Allreduce         16          128   0.0000081670
     24                                      MPI_Allreduce         17          128   0.0000087840
     24                                      MPI_Allreduce         18          128   0.0000079480
     24                                      MPI_Allreduce         19          128   0.0000078720
     24                                      MPI_Allreduce         20          128   0.0000076660
     25                                      MPI_Allreduce          1          128   0.0000267410
     25                                      MPI_Allreduce          2          128   0.0000106420
     25                                      MPI_Allreduce          3          128   0.0000093010
     25                                      MPI_Allreduce          4          128   0.0000083770
     25                                      MPI_Allreduce          5          128   0.0000102920
     25                                      MPI_Allreduce          6          128   0.0000110080
     25                                      MPI_Allreduce          7          128   0.0000089820
     25                                      MPI_Allreduce          8          128   0.0000102020
     25                                      MPI_Allreduce          9          128   0.0000120530
     25                                      MPI_Allreduce         10          128   0.0000120530
     25                                      MPI_Allreduce         11          128   0.0000099750
     25                                      MPI_Allreduce         12          128   0.0000104760
     25                                      MPI_Allreduce         13          128   0.0000100290
     25                                      MPI_Allreduce         14          128   0.0000136980
     25                                      MPI_Allreduce         15          128   0.0000111750
     25                                      MPI_Allreduce         16          128   0.0000091130
     25                                      MPI_Allreduce         17          128   0.0000087480
     25                                      MPI_Allreduce         18          128   0.0000079790
     25                                      MPI_Allreduce         19          128   0.0000080960
     25                                      MPI_Allreduce         20          128   0.0000089290
     26                                      MPI_Allreduce          1          128   0.0000237030
     26                                      MPI_Allreduce          2          128   0.0000100310
     26                                      MPI_Allreduce          3          128   0.0000089630
     26                                      MPI_Allreduce          4          128   0.0000100890
     26                                      MPI_Allreduce          5          128   0.0000098270
     26                                      MPI_Allreduce          6          128   0.0000094710
     26                                      MPI_Allreduce          7          128   0.0000079400
     26                                      MPI_Allreduce          8          128   0.0000083750
     26                                      MPI_Allreduce          9          128   0.0000096210
     26                                      MPI_Allreduce         10          128   0.0000108770
     26                                      MPI_Allreduce         11          128   0.0000102250
     26                                      MPI_Allreduce         12          128   0.0000088410
     26                                      MPI_Allreduce         13          128   0.0000068520
     26                                      MPI_Allreduce         14          128   0.0000093750
     26                                      MPI_Allreduce         15          128   0.0000092780
     26                                      MPI_Allreduce         16          128   0.0000094560
     26                                      MPI_Allreduce         17          128   0.0000100790
     26                                      MPI_Allreduce         18          128   0.0000094730
     26                                      MPI_Allreduce         19          128   0.0000094030
     26                                      MPI_Allreduce         20          128   0.0000128670
     27                                      MPI_Allreduce          1          128   0.0000253260
     27                                      MPI_Allreduce          2          128   0.0000109690
     27                                      MPI_Allreduce          3          128   0.0000109100
     27                                      MPI_Allreduce          4          128   0.0000119030
     27                                      MPI_Allreduce          5          128   0.0000118360
     27                                      MPI_Allreduce          6          128   0.0000114810
     27                                      MPI_Allreduce          7          128   0.0000099100
     27                                      MPI_Allreduce          8          128   0.0000091040
     27                                      MPI_Allreduce          9          128   0.0000100070
     27                                      MPI_Allreduce         10          128   0.0000108080
     27                                      MPI_Allreduce         11          128   0.0000076790
     27                                      MPI_Allreduce         12          128   0.0000088510
     27                                      MPI_Allreduce         13          128   0.0000084180
     27                                      MPI_Allreduce         14          128   0.0000123350
     27                                      MPI_Allreduce         15          128   0.0000099160
     27                                      MPI_Allreduce         16          128   0.0000083870
     27                                      MPI_Allreduce         17          128   0.0000076630
     27                                      MPI_Allreduce         18          128   0.0000074170
     27                                      MPI_Allreduce         19          128   0.0000066220
     27                                      MPI_Allreduce         20          128   0.0000076680
     28                                      MPI_Allreduce          1          128   0.0000232600
     28                                      MPI_Allreduce          2          128   0.0000098140
     28                                      MPI_Allreduce          3          128   0.0000095120
     28                                      MPI_Allreduce          4          128   0.0000098050
     28                                      MPI_Allreduce          5          128   0.0000101740
     28                                      MPI_Allreduce          6          128   0.0000109040
     28                                      MPI_Allreduce          7          128   0.0000092410
     28                                      MPI_Allreduce          8          128   0.0000080220
     28                                      MPI_Allreduce          9          128   0.0000076040
     28                                      MPI_Allreduce         10          128   0.0000078820
     28                                      MPI_Allreduce         11          128   0.0000085780
     28                                      MPI_Allreduce         12          128   0.0000062150
     28                                      MPI_Allreduce         13          128   0.0000067710
     28                                      MPI_Allreduce         14          128   0.0000074650
     28                                      MPI_Allreduce         15          128   0.0000076130
     28                                      MPI_Allreduce         16          128   0.0000081340
     28                                      MPI_Allreduce         17          128   0.0000091630
     28                                      MPI_Allreduce         18          128   0.0000085940
     28                                      MPI_Allreduce         19          128   0.0000085490
     28                                      MPI_Allreduce         20          128   0.0000080520
     29                                      MPI_Allreduce          1          128   0.0000260010
     29                                      MPI_Allreduce          2          128   0.0000107210
     29                                      MPI_Allreduce          3          128   0.0000109580
     29                                      MPI_Allreduce          4          128   0.0000097780
     29                                      MPI_Allreduce          5          128   0.0000091860
     29                                      MPI_Allreduce          6          128   0.0000095570
     29                                      MPI_Allreduce          7          128   0.0000085540
     29                                      MPI_Allreduce          8          128   0.0000089300
     29                                      MPI_Allreduce          9          128   0.0000099870
     29                                      MPI_Allreduce         10          128   0.0000105770
     29                                      MPI_Allreduce         11          128   0.0000084380
     29                                      MPI_Allreduce         12          128   0.0000100800
     29                                      MPI_Allreduce         13          128   0.0000102760
     29                                      MPI_Allreduce         14          128   0.0000139620
     29                                      MPI_Allreduce         15          128   0.0000102670
     29                                      MPI_Allreduce         16          128   0.0000080820
     29                                      MPI_Allreduce         17          128   0.0000069210
     29                                      MPI_Allreduce         18          128   0.0000068900
     29                                      MPI_Allreduce         19          128   0.0000082300
     29                                      MPI_Allreduce         20          128   0.0000081630
     30                                      MPI_Allreduce          1          128   0.0000245510
     30                                      MPI_Allreduce          2          128   0.0000099880
     30                                      MPI_Allreduce          3          128   0.0000093190
     30                                      MPI_Allreduce          4          128   0.0000097600
     30                                      MPI_Allreduce          5          128   0.0000088470
     30                                      MPI_Allreduce          6          128   0.0000081580
     30                                      MPI_Allreduce          7          128   0.0000059190
     30                                      MPI_Allreduce          8          128   0.0000078240
     30                                      MPI_Allreduce          9          128   0.0000085830
     30                                      MPI_Allreduce         10          128   0.0000089350
     30                                      MPI_Allreduce         11          128   0.0000089990
     30                                      MPI_Allreduce         12          128   0.0000068820
     30                                      MPI_Allreduce         13          128   0.0000085640
     30                                      MPI_Allreduce         14          128   0.0000103120
     30                                      MPI_Allreduce         15          128   0.0000083220
     30                                      MPI_Allreduce         16          128   0.0000081200
     30                                      MPI_Allreduce         17          128   0.0000081700
     30                                      MPI_Allreduce         18          128   0.0000083600
     30                                      MPI_Allreduce         19          128   0.0000092290
     30                                      MPI_Allreduce         20          128   0.0000117580
     31                                      MPI_Allreduce          1          128   0.0000280390
     31                                      MPI_Allreduce          2          128   0.0000116450
     31                                      MPI_Allreduce          3          128   0.0000113410
     31                                      MPI_Allreduce          4          128   0.0000107020
     31                                      MPI_Allreduce          5          128   0.0000099430
     31                                      MPI_Allreduce          6          128   0.0000106530
     31                                      MPI_Allreduce          7          128   0.0000096650
     31                                      MPI_Allreduce          8          128   0.0000077780
     31                                      MPI_Allreduce          9          128   0.0000080710
     31                                      MPI_Allreduce         10          128   0.0000090800
     31                                      MPI_Allreduce         11          128   0.0000068570
     31                                      MPI_Allreduce         12          128   0.0000083700
     31                                      MPI_Allreduce         13          128   0.0000084660
     31                                      MPI_Allreduce         14          128   0.0000124400
     31                                      MPI_Allreduce         15          128   0.0000090910
     31                                      MPI_Allreduce         16          128   0.0000068470
     31                                      MPI_Allreduce         17          128   0.0000061330
     31                                      MPI_Allreduce         18          128   0.0000063060
     31                                      MPI_Allreduce         19          128   0.0000058300
     31                                      MPI_Allreduce         20          128   0.0000074000
     32                                      MPI_Allreduce          1          128   0.0000244000
     32                                      MPI_Allreduce          2          128   0.0000099870
     32                                      MPI_Allreduce          3          128   0.0000105230
     32                                      MPI_Allreduce          4          128   0.0000105290
     32                                      MPI_Allreduce          5          128   0.0000090150
     32                                      MPI_Allreduce          6          128   0.0000092790
     32                                      MPI_Allreduce          7          128   0.0000082840
     32                                      MPI_Allreduce          8          128   0.0000065510
     32                                      MPI_Allreduce          9          128   0.0000070820
     32                                      MPI_Allreduce         10          128   0.0000067220
     32                                      MPI_Allreduce         11          128   0.0000072640
     32                                      MPI_Allreduce         12          128   0.0000054270
     32                                      MPI_Allreduce         13          128   0.0000069050
     32                                      MPI_Allreduce         14          128   0.0000082070
     32                                      MPI_Allreduce         15          128   0.0000063780
     32                                      MPI_Allreduce         16          128   0.0000072740
     32                                      MPI_Allreduce         17          128   0.0000071100
     32                                      MPI_Allreduce         18          128   0.0000075880
     32                                      MPI_Allreduce         19          128   0.0000085520
     32                                      MPI_Allreduce         20          128   0.0000078750
      1                                          MPI_Bcast          1         1024   0.0000058880
      1                                          MPI_Bcast          2         1024   0.0000037750
      1                                          MPI_Bcast          3         1024   0.0000039310
      1                                          MPI_Bcast          4         1024   0.0000037710
      1                                          MPI_Bcast          5         1024   0.0000036970
      1                                          MPI_Bcast          6         1024   0.0000038270
      1                                          MPI_Bcast          7         1024   0.0000037850
      1                                          MPI_Bcast          8         1024   0.0000038500
      1                                          MPI_Bcast          9         1024   0.0000037450
      1                                          MPI_Bcast         10         1024   0.0000037050
      1                                          MPI_Bcast         11         1024   0.0000038850
      1                                          MPI_Bcast         12         1024   0.0000036810
      1                                          MPI_Bcast         13         1024   0.0000037760
      1                                          MPI_Bcast         14         1024   0.0000038440
      1                                          MPI_Bcast         15         1024   0.0000037170
      1                                          MPI_Bcast         16         1024   0.0000037650
      1                                          MPI_Bcast         17         1024   0.0000036550
      1                                          MPI_Bcast         18         1024   0.0000037150
      1                                          MPI_Bcast         19         1024   0.0000037810
      1                                          MPI_Bcast         20         1024   0.0000036990
      2                                          MPI_Bcast          1         1024   0.0000058660
      2                                          MPI_Bcast          2         1024   0.0000062750
      2                                          MPI_Bcast          3         1024   0.0000063210
      2                                          MPI_Bcast          4         1024   0.0000065270
      2                                          MPI_Bcast          5         1024   0.0000067300
      2                                          MPI_Bcast          6         1024   0.0000062790
      2                                          MPI_Bcast          7         1024   0.0000063940
      2                                          MPI_Bcast          8         1024   0.0000064110
      2                                          MPI_Bcast          9         1024   0.0000065120
      2                                          MPI_Bcast         10         1024   0.0000063530
      2                                          MPI_Bcast         11         1024   0.0000066350
      2                                          MPI_Bcast         12         1024   0.0000066840
      2                                          MPI_Bcast         13         1024   0.0000062380
      2                                          MPI_Bcast         14         1024   0.0000072480
      2                                          MPI_Bcast         15         1024   0.0000068100
      2                                          MPI_Bcast         16         1024   0.0000064740
      2                                          MPI_Bcast         17         1024   0.0000064700
      2                                          MPI_Bcast         18         1024   0.0000067200
      2                                          MPI_Bcast         19         1024   0.0000066570
      2                                          MPI_Bcast         20         1024   0.0000058090
      3                                          MPI_Bcast          1         1024   0.0000055470
      3                                          MPI_Bcast          2         1024   0.0000049480
      3                                          MPI_Bcast          3         1024   0.0000061810
      3                                          MPI_Bcast          4         1024   0.0000063490
      3                                          MPI_Bcast          5         1024   0.0000060020
      3                                          MPI_Bcast          6         1024   0.0000059860
      3                                          MPI_Bcast          7         1024   0.0000062310
      3                                          MPI_Bcast          8         1024   0.0000060210
      3                                          MPI_Bcast          9         1024   0.0000058940
      3                                          MPI_Bcast         10         1024   0.0000059830
      3                                          MPI_Bcast         11         1024   0.0000060290
      3                                          MPI_Bcast         12         1024   0.0000059840
